id,nome
72960,TG(14:0/a-25:0/i-21:0)[rac]
72961,TG(i-14:0/a-25:0/i-22:0)[rac]
72962,TG(14:0/a-25:0/22:0)[rac]
72963,TG(i-14:0/a-25:0/22:0)[rac]
72964,TG(14:0/a-25:0/i-22:0)[rac]
72965,TG(i-14:0/a-25:0/i-24:0)[rac]
72966,TG(14:0/a-25:0/i-24:0)[rac]
72967,TG(14:0/a-25:0/a-25:0)[rac]
72968,TG(i-14:0/a-25:0/a-25:0)[rac]
72969,TG(a-15:0/8:0/8:0)[rac]
72970,TG(i-15:0/8:0/8:0)
72971,TG(15:0/8:0/8:0)
72972,TG(a-15:0/8:0/10:0)[rac]
72973,TG(i-15:0/8:0/10:0)
72974,TG(15:0/8:0/10:0)
72975,TG(a-15:0/8:0/12:0)[rac]
72976,TG(a-15:0/8:0/i-12:0)[rac]
72977,TG(i-15:0/8:0/i-12:0)
72978,TG(i-15:0/8:0/12:0)
72979,TG(15:0/8:0/12:0)
72980,TG(15:0/8:0/i-12:0)
72981,TG(a-15:0/8:0/a-13:0)[rac]
72982,TG(a-15:0/8:0/13:0)[rac]
72983,TG(a-15:0/8:0/i-13:0)[rac]
72984,TG(i-15:0/8:0/i-13:0)
72985,TG(i-15:0/8:0/a-13:0)[rac]
72986,TG(i-15:0/8:0/13:0)
72987,TG(15:0/8:0/13:0)
72988,TG(15:0/8:0/i-13:0)
72989,TG(15:0/8:0/a-13:0)[rac]
72990,TG(a-15:0/8:0/14:0)[rac]
72991,TG(a-15:0/8:0/i-14:0)[rac]
72992,TG(i-15:0/8:0/i-14:0)
72993,TG(i-15:0/8:0/14:0)
72994,TG(15:0/8:0/14:0)
72995,TG(15:0/8:0/i-14:0)
72996,TG(a-15:0/a-15:0/8:0)[rac]
72997,TG(a-15:0/8:0/15:0)[rac]
72998,TG(a-15:0/8:0/i-15:0)[rac]
72999,TG(i-15:0/i-15:0/8:0)
73000,TG(i-15:0/8:0/a-15:0)[rac]
73001,TG(i-15:0/8:0/15:0)
73002,TG(15:0/15:0/8:0)
73003,TG(15:0/8:0/i-15:0)
73004,TG(15:0/8:0/a-15:0)[rac]
73005,TG(a-15:0/8:0/16:0)[rac]
73006,TG(a-15:0/8:0/i-16:0)[rac]
73007,TG(i-15:0/8:0/i-16:0)
73008,TG(i-15:0/8:0/16:0)
73009,TG(15:0/8:0/16:0)
73010,TG(15:0/8:0/i-16:0)
73011,TG(a-15:0/8:0/a-17:0)[rac]
73012,TG(a-15:0/8:0/17:0)[rac]
73013,TG(a-15:0/8:0/i-17:0)[rac]
73014,TG(i-15:0/8:0/i-17:0)
73015,TG(i-15:0/8:0/a-17:0)[rac]
73016,TG(i-15:0/8:0/17:0)
73017,TG(15:0/8:0/17:0)
73018,TG(15:0/8:0/i-17:0)
73019,TG(15:0/8:0/a-17:0)[rac]
73020,TG(a-15:0/8:0/18:0)[rac]
73021,TG(a-15:0/8:0/i-18:0)[rac]
73022,TG(i-15:0/8:0/i-18:0)
73023,TG(i-15:0/8:0/18:0)
73024,TG(15:0/8:0/18:0)
73025,TG(15:0/8:0/i-18:0)
73026,TG(a-15:0/8:0/19:0)[rac]
73027,TG(a-15:0/8:0/i-19:0)[rac]
73028,TG(i-15:0/8:0/i-19:0)
73029,TG(i-15:0/8:0/19:0)
73030,TG(15:0/8:0/19:0)
73031,TG(15:0/8:0/i-19:0)
73032,TG(a-15:0/8:0/20:0)[rac]
73033,TG(a-15:0/8:0/i-20:0)[rac]
73034,TG(i-15:0/8:0/i-20:0)
73035,TG(i-15:0/8:0/20:0)
73036,TG(15:0/8:0/20:0)
73037,TG(15:0/8:0/i-20:0)
73038,TG(a-15:0/8:0/a-21:0)[rac]
73039,TG(a-15:0/8:0/21:0)[rac]
73040,TG(a-15:0/8:0/i-21:0)[rac]
73041,TG(i-15:0/8:0/i-21:0)
73042,TG(i-15:0/8:0/a-21:0)[rac]
73043,TG(i-15:0/8:0/21:0)
73044,TG(15:0/8:0/21:0)
73045,TG(15:0/8:0/i-21:0)
73046,TG(15:0/8:0/a-21:0)[rac]
73047,TG(a-15:0/8:0/22:0)[rac]
73048,TG(a-15:0/8:0/i-22:0)[rac]
73049,TG(i-15:0/8:0/i-22:0)
73050,TG(i-15:0/8:0/22:0)
73051,TG(15:0/8:0/22:0)
73052,TG(15:0/8:0/i-22:0)
73053,TG(a-15:0/8:0/i-24:0)[rac]
73054,TG(i-15:0/8:0/i-24:0)
73055,TG(15:0/8:0/i-24:0)
73056,TG(a-15:0/8:0/a-25:0)[rac]
73057,TG(i-15:0/8:0/a-25:0)[rac]
73058,TG(15:0/8:0/a-25:0)[rac]
73059,TG(a-15:0/10:0/8:0)[rac]
73060,TG(i-15:0/10:0/8:0)
73061,TG(15:0/10:0/8:0)
73062,TG(a-15:0/10:0/10:0)[rac]
73063,TG(i-15:0/10:0/10:0)
73064,TG(15:0/10:0/10:0)
73065,TG(a-15:0/10:0/12:0)[rac]
73066,TG(a-15:0/10:0/i-12:0)[rac]
73067,TG(i-15:0/10:0/i-12:0)
73068,TG(i-15:0/10:0/12:0)
73069,TG(15:0/10:0/12:0)
73070,TG(15:0/10:0/i-12:0)
73071,TG(a-15:0/10:0/a-13:0)[rac]
73072,TG(a-15:0/10:0/13:0)[rac]
73073,TG(a-15:0/10:0/i-13:0)[rac]
73074,TG(i-15:0/10:0/i-13:0)
73075,TG(i-15:0/10:0/a-13:0)[rac]
73076,TG(i-15:0/10:0/13:0)
73077,TG(15:0/10:0/13:0)
73078,TG(15:0/10:0/i-13:0)
73079,TG(15:0/10:0/a-13:0)[rac]
73080,TG(a-15:0/10:0/14:0)[rac]
73081,TG(a-15:0/10:0/i-14:0)[rac]
73082,TG(i-15:0/10:0/i-14:0)
73083,TG(i-15:0/10:0/14:0)
73084,TG(15:0/10:0/14:0)
73085,TG(15:0/10:0/i-14:0)
73086,TG(a-15:0/a-15:0/10:0)[rac]
73087,TG(a-15:0/10:0/15:0)[rac]
73088,TG(a-15:0/10:0/i-15:0)[rac]
73089,TG(i-15:0/i-15:0/10:0)
73090,TG(i-15:0/10:0/a-15:0)[rac]
73091,TG(i-15:0/10:0/15:0)
73092,TG(15:0/15:0/10:0)
73093,TG(15:0/10:0/i-15:0)
73094,TG(15:0/10:0/a-15:0)[rac]
73095,TG(a-15:0/10:0/16:0)[rac]
73096,TG(a-15:0/10:0/i-16:0)[rac]
73097,TG(i-15:0/10:0/i-16:0)
73098,TG(i-15:0/10:0/16:0)
73099,TG(15:0/10:0/16:0)
73100,TG(15:0/10:0/i-16:0)
73101,TG(a-15:0/10:0/a-17:0)[rac]
73102,TG(a-15:0/10:0/17:0)[rac]
73103,TG(a-15:0/10:0/i-17:0)[rac]
73104,TG(i-15:0/10:0/i-17:0)
73105,TG(i-15:0/10:0/a-17:0)[rac]
73106,TG(i-15:0/10:0/17:0)
73107,TG(15:0/10:0/17:0)
73108,TG(15:0/10:0/i-17:0)
73109,TG(15:0/10:0/a-17:0)[rac]
73110,TG(a-15:0/10:0/18:0)[rac]
73111,TG(a-15:0/10:0/i-18:0)[rac]
73112,TG(i-15:0/10:0/i-18:0)
73113,TG(i-15:0/10:0/18:0)
73114,TG(15:0/10:0/18:0)
73115,TG(15:0/10:0/i-18:0)
73116,TG(a-15:0/10:0/19:0)[rac]
73117,TG(a-15:0/10:0/i-19:0)[rac]
73118,TG(i-15:0/10:0/i-19:0)
73119,TG(i-15:0/10:0/19:0)
73120,TG(15:0/10:0/19:0)
73121,TG(15:0/10:0/i-19:0)
73122,TG(a-15:0/10:0/20:0)[rac]
73123,TG(a-15:0/10:0/i-20:0)[rac]
73124,TG(i-15:0/10:0/i-20:0)
73125,TG(i-15:0/10:0/20:0)
73126,TG(15:0/10:0/20:0)
73127,TG(15:0/10:0/i-20:0)
73128,TG(a-15:0/10:0/a-21:0)[rac]
73129,TG(a-15:0/10:0/21:0)[rac]
73130,TG(a-15:0/10:0/i-21:0)[rac]
73131,TG(i-15:0/10:0/i-21:0)
73132,TG(i-15:0/10:0/a-21:0)[rac]
73133,TG(i-15:0/10:0/21:0)
73134,TG(15:0/10:0/21:0)
73135,TG(15:0/10:0/i-21:0)
73136,TG(15:0/10:0/a-21:0)[rac]
73137,TG(a-15:0/10:0/22:0)[rac]
73138,TG(a-15:0/10:0/i-22:0)[rac]
73139,TG(i-15:0/10:0/i-22:0)
73140,TG(i-15:0/10:0/22:0)
73141,TG(15:0/10:0/22:0)
73142,TG(15:0/10:0/i-22:0)
73143,TG(a-15:0/10:0/i-24:0)[rac]
73144,TG(i-15:0/10:0/i-24:0)
73145,TG(15:0/10:0/i-24:0)
73146,TG(a-15:0/10:0/a-25:0)[rac]
73147,TG(i-15:0/10:0/a-25:0)[rac]
73148,TG(15:0/10:0/a-25:0)[rac]
73149,TG(15:0/i-12:0/8:0)
73150,TG(a-15:0/12:0/8:0)[rac]
73151,TG(a-15:0/i-12:0/8:0)[rac]
73152,TG(i-15:0/i-12:0/8:0)
73153,TG(i-15:0/12:0/8:0)
73154,TG(15:0/12:0/8:0)
73155,TG(15:0/i-12:0/10:0)
73156,TG(a-15:0/12:0/10:0)[rac]
73157,TG(a-15:0/i-12:0/10:0)[rac]
73158,TG(i-15:0/i-12:0/10:0)
73159,TG(i-15:0/12:0/10:0)
73160,TG(15:0/12:0/10:0)
73161,TG(15:0/i-12:0/12:0)
73162,TG(a-15:0/12:0/12:0)[rac]
73163,TG(a-15:0/12:0/i-12:0)[rac]
73164,TG(a-15:0/i-12:0/i-12:0)[rac]
73165,TG(a-15:0/i-12:0/12:0)[rac]
73166,TG(i-15:0/12:0/i-12:0)
73167,TG(15:0/i-12:0/i-12:0)
73168,TG(i-15:0/i-12:0/12:0)
73169,TG(i-15:0/i-12:0/i-12:0)
73170,TG(i-15:0/12:0/12:0)
73171,TG(15:0/12:0/12:0)
73172,TG(15:0/12:0/i-12:0)
73173,TG(a-15:0/12:0/a-13:0)[rac]
73174,TG(15:0/i-12:0/13:0)
73175,TG(a-15:0/12:0/13:0)[rac]
73176,TG(a-15:0/12:0/i-13:0)[rac]
73177,TG(a-15:0/i-12:0/i-13:0)[rac]
73178,TG(a-15:0/i-12:0/13:0)[rac]
73179,TG(i-15:0/12:0/i-13:0)
73180,TG(i-15:0/i-12:0/a-13:0)[rac]
73181,TG(15:0/i-12:0/a-13:0)[rac]
73182,TG(a-15:0/i-12:0/a-13:0)[rac]
73183,TG(15:0/i-12:0/i-13:0)
73184,TG(i-15:0/i-12:0/13:0)
73185,TG(i-15:0/12:0/a-13:0)[rac]
73186,TG(i-15:0/i-12:0/i-13:0)
73187,TG(i-15:0/12:0/13:0)
73188,TG(15:0/12:0/13:0)
73189,TG(15:0/12:0/i-13:0)
73190,TG(15:0/12:0/a-13:0)[rac]
73191,TG(15:0/i-12:0/14:0)
73192,TG(a-15:0/12:0/14:0)[rac]
73193,TG(a-15:0/12:0/i-14:0)[rac]
73194,TG(a-15:0/i-12:0/i-14:0)[rac]
73195,TG(a-15:0/i-12:0/14:0)[rac]
73196,TG(i-15:0/12:0/i-14:0)
73197,TG(15:0/i-12:0/i-14:0)
73198,TG(i-15:0/i-12:0/14:0)
73199,TG(i-15:0/i-12:0/i-14:0)
73200,TG(i-15:0/12:0/14:0)
73201,TG(15:0/12:0/14:0)
73202,TG(15:0/12:0/i-14:0)
73203,TG(a-15:0/a-15:0/12:0)[rac]
73204,TG(15:0/15:0/i-12:0)
73205,TG(a-15:0/12:0/15:0)[rac]
73206,TG(a-15:0/12:0/i-15:0)[rac]
73207,TG(a-15:0/i-12:0/i-15:0)[rac]
73208,TG(a-15:0/i-12:0/15:0)[rac]
73209,TG(i-15:0/i-15:0/12:0)
73210,TG(i-15:0/i-12:0/a-15:0)[rac]
73211,TG(15:0/i-12:0/a-15:0)[rac]
73212,TG(a-15:0/a-15:0/i-12:0)[rac]
73213,TG(15:0/i-12:0/i-15:0)
73214,TG(i-15:0/i-12:0/15:0)
73215,TG(i-15:0/12:0/a-15:0)[rac]
73216,TG(i-15:0/i-15:0/i-12:0)
73217,TG(i-15:0/12:0/15:0)
73218,TG(15:0/15:0/12:0)
73219,TG(15:0/12:0/i-15:0)
73220,TG(15:0/12:0/a-15:0)[rac]
73221,TG(15:0/i-12:0/16:0)
73222,TG(a-15:0/12:0/16:0)[rac]
73223,TG(a-15:0/12:0/i-16:0)[rac]
73224,TG(a-15:0/i-12:0/i-16:0)[rac]
73225,TG(a-15:0/i-12:0/16:0)[rac]
73226,TG(i-15:0/12:0/i-16:0)
73227,TG(15:0/i-12:0/i-16:0)
73228,TG(i-15:0/i-12:0/16:0)
73229,TG(i-15:0/i-12:0/i-16:0)
73230,TG(i-15:0/12:0/16:0)
73231,TG(15:0/12:0/16:0)
73232,TG(15:0/12:0/i-16:0)
73233,TG(a-15:0/12:0/a-17:0)[rac]
73234,TG(15:0/i-12:0/17:0)
73235,TG(a-15:0/12:0/17:0)[rac]
73236,TG(a-15:0/12:0/i-17:0)[rac]
73237,TG(a-15:0/i-12:0/i-17:0)[rac]
73238,TG(a-15:0/i-12:0/17:0)[rac]
73239,TG(i-15:0/12:0/i-17:0)
73240,TG(i-15:0/i-12:0/a-17:0)[rac]
73241,TG(15:0/i-12:0/a-17:0)[rac]
73242,TG(a-15:0/i-12:0/a-17:0)[rac]
73243,TG(15:0/i-12:0/i-17:0)
73244,TG(i-15:0/i-12:0/17:0)
73245,TG(i-15:0/12:0/a-17:0)[rac]
73246,TG(i-15:0/i-12:0/i-17:0)
73247,TG(i-15:0/12:0/17:0)
73248,TG(15:0/12:0/17:0)
73249,TG(15:0/12:0/i-17:0)
73250,TG(15:0/12:0/a-17:0)[rac]
73251,TG(15:0/i-12:0/18:0)
73252,TG(a-15:0/12:0/18:0)[rac]
73253,TG(a-15:0/12:0/i-18:0)[rac]
73254,TG(a-15:0/i-12:0/i-18:0)[rac]
73255,TG(a-15:0/i-12:0/18:0)[rac]
73256,TG(i-15:0/12:0/i-18:0)
73257,TG(15:0/i-12:0/i-18:0)
73258,TG(i-15:0/i-12:0/18:0)
73259,TG(i-15:0/i-12:0/i-18:0)
73260,TG(i-15:0/12:0/18:0)
73261,TG(15:0/12:0/18:0)
73262,TG(15:0/12:0/i-18:0)
73263,TG(15:0/i-12:0/19:0)
73264,TG(a-15:0/12:0/19:0)[rac]
73265,TG(a-15:0/12:0/i-19:0)[rac]
73266,TG(a-15:0/i-12:0/i-19:0)[rac]
73267,TG(a-15:0/i-12:0/19:0)[rac]
73268,TG(i-15:0/12:0/i-19:0)
73269,TG(15:0/i-12:0/i-19:0)
73270,TG(i-15:0/i-12:0/19:0)
73271,TG(i-15:0/i-12:0/i-19:0)
73272,TG(i-15:0/12:0/19:0)
73273,TG(15:0/12:0/19:0)
73274,TG(15:0/12:0/i-19:0)
73275,TG(15:0/i-12:0/20:0)
73276,TG(a-15:0/12:0/20:0)[rac]
73277,TG(a-15:0/12:0/i-20:0)[rac]
73278,TG(a-15:0/i-12:0/i-20:0)[rac]
73279,TG(a-15:0/i-12:0/20:0)[rac]
73280,TG(i-15:0/12:0/i-20:0)
73281,TG(15:0/i-12:0/i-20:0)
73282,TG(i-15:0/i-12:0/20:0)
73283,TG(i-15:0/i-12:0/i-20:0)
73284,TG(i-15:0/12:0/20:0)
73285,TG(15:0/12:0/20:0)
73286,TG(15:0/12:0/i-20:0)
73287,TG(a-15:0/12:0/a-21:0)[rac]
73288,TG(15:0/i-12:0/21:0)
73289,TG(a-15:0/12:0/21:0)[rac]
73290,TG(a-15:0/12:0/i-21:0)[rac]
73291,TG(a-15:0/i-12:0/i-21:0)[rac]
73292,TG(a-15:0/i-12:0/21:0)[rac]
73293,TG(i-15:0/12:0/i-21:0)
73294,TG(i-15:0/i-12:0/a-21:0)[rac]
73295,TG(15:0/i-12:0/a-21:0)[rac]
73296,TG(a-15:0/i-12:0/a-21:0)[rac]
73297,TG(15:0/i-12:0/i-21:0)
73298,TG(i-15:0/i-12:0/21:0)
73299,TG(i-15:0/12:0/a-21:0)[rac]
73300,TG(i-15:0/i-12:0/i-21:0)
73301,TG(i-15:0/12:0/21:0)
73302,TG(15:0/12:0/21:0)
73303,TG(15:0/12:0/i-21:0)
73304,TG(15:0/12:0/a-21:0)[rac]
73305,TG(15:0/i-12:0/22:0)
73306,TG(a-15:0/12:0/22:0)[rac]
73307,TG(a-15:0/12:0/i-22:0)[rac]
73308,TG(a-15:0/i-12:0/i-22:0)[rac]
73309,TG(a-15:0/i-12:0/22:0)[rac]
73310,TG(i-15:0/12:0/i-22:0)
73311,TG(15:0/i-12:0/i-22:0)
73312,TG(i-15:0/i-12:0/22:0)
73313,TG(i-15:0/i-12:0/i-22:0)
73314,TG(i-15:0/12:0/22:0)
73315,TG(15:0/12:0/22:0)
73316,TG(15:0/12:0/i-22:0)
73317,TG(a-15:0/12:0/i-24:0)[rac]
73318,TG(a-15:0/i-12:0/i-24:0)[rac]
73319,TG(i-15:0/12:0/i-24:0)
73320,TG(15:0/i-12:0/i-24:0)
73321,TG(i-15:0/i-12:0/i-24:0)
73322,TG(15:0/12:0/i-24:0)
73323,TG(a-15:0/12:0/a-25:0)[rac]
73324,TG(i-15:0/i-12:0/a-25:0)[rac]
73325,TG(15:0/i-12:0/a-25:0)[rac]
73326,TG(a-15:0/i-12:0/a-25:0)[rac]
73327,TG(i-15:0/12:0/a-25:0)[rac]
73328,TG(15:0/12:0/a-25:0)[rac]
73329,TG(15:0/a-13:0/8:0)[rac]
73330,TG(i-15:0/a-13:0/8:0)[rac]
73331,TG(a-15:0/a-13:0/8:0)[rac]
73332,TG(15:0/i-13:0/8:0)
73333,TG(a-15:0/13:0/8:0)[rac]
73334,TG(a-15:0/i-13:0/8:0)[rac]
73335,TG(i-15:0/i-13:0/8:0)
73336,TG(i-15:0/13:0/8:0)
73337,TG(15:0/13:0/8:0)
73338,TG(15:0/a-13:0/10:0)[rac]
73339,TG(i-15:0/a-13:0/10:0)[rac]
73340,TG(a-15:0/a-13:0/10:0)[rac]
73341,TG(15:0/i-13:0/10:0)
73342,TG(a-15:0/13:0/10:0)[rac]
73343,TG(a-15:0/i-13:0/10:0)[rac]
73344,TG(i-15:0/i-13:0/10:0)
73345,TG(i-15:0/13:0/10:0)
73346,TG(15:0/13:0/10:0)
73347,TG(i-15:0/a-13:0/i-12:0)[rac]
73348,TG(15:0/a-13:0/12:0)[rac]
73349,TG(i-15:0/a-13:0/12:0)[rac]
73350,TG(a-15:0/a-13:0/12:0)[rac]
73351,TG(15:0/a-13:0/i-12:0)[rac]
73352,TG(a-15:0/a-13:0/i-12:0)[rac]
73353,TG(15:0/i-13:0/12:0)
73354,TG(a-15:0/13:0/12:0)[rac]
73355,TG(a-15:0/13:0/i-12:0)[rac]
73356,TG(a-15:0/i-13:0/i-12:0)[rac]
73357,TG(a-15:0/i-13:0/12:0)[rac]
73358,TG(i-15:0/13:0/i-12:0)
73359,TG(15:0/i-13:0/i-12:0)
73360,TG(i-15:0/i-13:0/12:0)
73361,TG(i-15:0/i-13:0/i-12:0)
73362,TG(i-15:0/13:0/12:0)
73363,TG(15:0/13:0/12:0)
73364,TG(15:0/13:0/i-12:0)
73365,TG(15:0/a-13:0/a-13:0)[rac]
73366,TG(i-15:0/a-13:0/a-13:0)[rac]
73367,TG(i-15:0/a-13:0/i-13:0)[rac]
73368,TG(15:0/a-13:0/13:0)[rac]
73369,TG(i-15:0/a-13:0/13:0)[rac]
73370,TG(a-15:0/a-13:0/13:0)[rac]
73371,TG(15:0/a-13:0/i-13:0)[rac]
73372,TG(a-15:0/13:0/a-13:0)[rac]
73373,TG(a-15:0/a-13:0/i-13:0)[rac]
73374,TG(15:0/i-13:0/13:0)
73375,TG(a-15:0/a-13:0/a-13:0)[rac]
73376,TG(a-15:0/13:0/13:0)[rac]
73377,TG(a-15:0/13:0/i-13:0)[rac]
73378,TG(a-15:0/i-13:0/i-13:0)[rac]
73379,TG(a-15:0/i-13:0/13:0)[rac]
73380,TG(i-15:0/13:0/i-13:0)
73381,TG(i-15:0/i-13:0/a-13:0)[rac]
73382,TG(15:0/i-13:0/a-13:0)[rac]
73383,TG(a-15:0/i-13:0/a-13:0)[rac]
73384,TG(15:0/i-13:0/i-13:0)
73385,TG(i-15:0/i-13:0/13:0)
73386,TG(i-15:0/13:0/a-13:0)[rac]
73387,TG(i-15:0/i-13:0/i-13:0)
73388,TG(i-15:0/13:0/13:0)
73389,TG(15:0/13:0/13:0)
73390,TG(15:0/13:0/i-13:0)
73391,TG(15:0/13:0/a-13:0)[rac]
73392,TG(i-15:0/a-13:0/i-14:0)[rac]
73393,TG(15:0/a-13:0/14:0)[rac]
73394,TG(i-15:0/a-13:0/14:0)[rac]
73395,TG(a-15:0/a-13:0/14:0)[rac]
73396,TG(15:0/a-13:0/i-14:0)[rac]
73397,TG(a-15:0/a-13:0/i-14:0)[rac]
73398,TG(15:0/i-13:0/14:0)
73399,TG(a-15:0/13:0/14:0)[rac]
73400,TG(a-15:0/13:0/i-14:0)[rac]
73401,TG(a-15:0/i-13:0/i-14:0)[rac]
73402,TG(a-15:0/i-13:0/14:0)[rac]
73403,TG(i-15:0/13:0/i-14:0)
73404,TG(15:0/i-13:0/i-14:0)
73405,TG(i-15:0/i-13:0/14:0)
73406,TG(i-15:0/i-13:0/i-14:0)
73407,TG(i-15:0/13:0/14:0)
73408,TG(15:0/13:0/14:0)
73409,TG(15:0/13:0/i-14:0)
73410,TG(15:0/a-13:0/a-15:0)[rac]
73411,TG(i-15:0/a-13:0/a-15:0)[rac]
73412,TG(i-15:0/i-15:0/a-13:0)[rac]
73413,TG(15:0/15:0/a-13:0)[rac]
73414,TG(i-15:0/a-13:0/15:0)[rac]
73415,TG(a-15:0/a-13:0/15:0)[rac]
73416,TG(15:0/a-13:0/i-15:0)[rac]
73417,TG(a-15:0/a-15:0/13:0)[rac]
73418,TG(a-15:0/a-13:0/i-15:0)[rac]
73419,TG(15:0/15:0/i-13:0)
73420,TG(a-15:0/a-15:0/a-13:0)[rac]
73421,TG(a-15:0/13:0/15:0)[rac]
73422,TG(a-15:0/13:0/i-15:0)[rac]
73423,TG(a-15:0/i-13:0/i-15:0)[rac]
73424,TG(a-15:0/i-13:0/15:0)[rac]
73425,TG(i-15:0/i-15:0/13:0)
73426,TG(i-15:0/i-13:0/a-15:0)[rac]
73427,TG(15:0/i-13:0/a-15:0)[rac]
73428,TG(a-15:0/a-15:0/i-13:0)[rac]
73429,TG(15:0/i-13:0/i-15:0)
73430,TG(i-15:0/i-13:0/15:0)
73431,TG(i-15:0/13:0/a-15:0)[rac]
73432,TG(i-15:0/i-15:0/i-13:0)
73433,TG(i-15:0/13:0/15:0)
73434,TG(15:0/15:0/13:0)
73435,TG(15:0/13:0/i-15:0)
73436,TG(15:0/13:0/a-15:0)[rac]
73437,TG(i-15:0/a-13:0/i-16:0)[rac]
73438,TG(15:0/a-13:0/16:0)[rac]
73439,TG(i-15:0/a-13:0/16:0)[rac]
73440,TG(a-15:0/a-13:0/16:0)[rac]
73441,TG(15:0/a-13:0/i-16:0)[rac]
73442,TG(a-15:0/a-13:0/i-16:0)[rac]
73443,TG(15:0/i-13:0/16:0)
73444,TG(a-15:0/13:0/16:0)[rac]
73445,TG(a-15:0/13:0/i-16:0)[rac]
73446,TG(a-15:0/i-13:0/i-16:0)[rac]
73447,TG(a-15:0/i-13:0/16:0)[rac]
73448,TG(i-15:0/13:0/i-16:0)
73449,TG(15:0/i-13:0/i-16:0)
73450,TG(i-15:0/i-13:0/16:0)
73451,TG(i-15:0/i-13:0/i-16:0)
73452,TG(i-15:0/13:0/16:0)
73453,TG(15:0/13:0/16:0)
73454,TG(15:0/13:0/i-16:0)
73455,TG(15:0/a-13:0/a-17:0)[rac]
73456,TG(i-15:0/a-13:0/a-17:0)[rac]
73457,TG(i-15:0/a-13:0/i-17:0)[rac]
73458,TG(15:0/a-13:0/17:0)[rac]
73459,TG(i-15:0/a-13:0/17:0)[rac]
73460,TG(a-15:0/a-13:0/17:0)[rac]
73461,TG(15:0/a-13:0/i-17:0)[rac]
73462,TG(a-15:0/13:0/a-17:0)[rac]
73463,TG(a-15:0/a-13:0/i-17:0)[rac]
73464,TG(15:0/i-13:0/17:0)
73465,TG(a-15:0/a-13:0/a-17:0)[rac]
73466,TG(a-15:0/13:0/17:0)[rac]
73467,TG(a-15:0/13:0/i-17:0)[rac]
73468,TG(a-15:0/i-13:0/i-17:0)[rac]
73469,TG(a-15:0/i-13:0/17:0)[rac]
73470,TG(i-15:0/13:0/i-17:0)
73471,TG(i-15:0/i-13:0/a-17:0)[rac]
73472,TG(15:0/i-13:0/a-17:0)[rac]
73473,TG(a-15:0/i-13:0/a-17:0)[rac]
73474,TG(15:0/i-13:0/i-17:0)
73475,TG(i-15:0/i-13:0/17:0)
73476,TG(i-15:0/13:0/a-17:0)[rac]
73477,TG(i-15:0/i-13:0/i-17:0)
73478,TG(i-15:0/13:0/17:0)
73479,TG(15:0/13:0/17:0)
73480,TG(15:0/13:0/i-17:0)
73481,TG(15:0/13:0/a-17:0)[rac]
73482,TG(i-15:0/a-13:0/i-18:0)[rac]
73483,TG(15:0/a-13:0/18:0)[rac]
73484,TG(i-15:0/a-13:0/18:0)[rac]
73485,TG(a-15:0/a-13:0/18:0)[rac]
73486,TG(15:0/a-13:0/i-18:0)[rac]
73487,TG(a-15:0/a-13:0/i-18:0)[rac]
73488,TG(15:0/i-13:0/18:0)
73489,TG(a-15:0/13:0/18:0)[rac]
73490,TG(a-15:0/13:0/i-18:0)[rac]
73491,TG(a-15:0/i-13:0/i-18:0)[rac]
73492,TG(a-15:0/i-13:0/18:0)[rac]
73493,TG(i-15:0/13:0/i-18:0)
73494,TG(15:0/i-13:0/i-18:0)
73495,TG(i-15:0/i-13:0/18:0)
73496,TG(i-15:0/i-13:0/i-18:0)
73497,TG(i-15:0/13:0/18:0)
73498,TG(15:0/13:0/18:0)
73499,TG(15:0/13:0/i-18:0)
73500,TG(i-15:0/a-13:0/i-19:0)[rac]
73501,TG(15:0/a-13:0/19:0)[rac]
73502,TG(i-15:0/a-13:0/19:0)[rac]
73503,TG(a-15:0/a-13:0/19:0)[rac]
73504,TG(15:0/a-13:0/i-19:0)[rac]
73505,TG(a-15:0/a-13:0/i-19:0)[rac]
73506,TG(15:0/i-13:0/19:0)
73507,TG(a-15:0/13:0/19:0)[rac]
73508,TG(a-15:0/13:0/i-19:0)[rac]
73509,TG(a-15:0/i-13:0/i-19:0)[rac]
73510,TG(a-15:0/i-13:0/19:0)[rac]
73511,TG(i-15:0/13:0/i-19:0)
73512,TG(15:0/i-13:0/i-19:0)
73513,TG(i-15:0/i-13:0/19:0)
73514,TG(i-15:0/i-13:0/i-19:0)
73515,TG(i-15:0/13:0/19:0)
73516,TG(15:0/13:0/19:0)
73517,TG(15:0/13:0/i-19:0)
73518,TG(i-15:0/a-13:0/i-20:0)[rac]
73519,TG(15:0/a-13:0/20:0)[rac]
73520,TG(i-15:0/a-13:0/20:0)[rac]
73521,TG(a-15:0/a-13:0/20:0)[rac]
73522,TG(15:0/a-13:0/i-20:0)[rac]
73523,TG(a-15:0/a-13:0/i-20:0)[rac]
73524,TG(15:0/i-13:0/20:0)
73525,TG(a-15:0/13:0/20:0)[rac]
73526,TG(a-15:0/13:0/i-20:0)[rac]
73527,TG(a-15:0/i-13:0/i-20:0)[rac]
73528,TG(a-15:0/i-13:0/20:0)[rac]
73529,TG(i-15:0/13:0/i-20:0)
73530,TG(15:0/i-13:0/i-20:0)
73531,TG(i-15:0/i-13:0/20:0)
73532,TG(i-15:0/i-13:0/i-20:0)
73533,TG(i-15:0/13:0/20:0)
73534,TG(15:0/13:0/20:0)
